id,timestamp,left dilation,right dilation,left closed,right closed 
96,03/22/2021 10:59:43.765,-1,-1,False,False
97,03/22/2021 10:59:43.777,-1,-1,False,False
98,03/22/2021 10:59:43.790,-1,-1,False,False
99,03/22/2021 10:59:43.802,-1,-1,False,False
100,03/22/2021 10:59:43.814,-1,-1,False,False
101,03/22/2021 10:59:43.826,-1,-1,False,False
102,03/22/2021 10:59:43.838,-1,-1,False,False
103,03/22/2021 10:59:43.850,-1,-1,False,False
104,03/22/2021 10:59:43.862,-1,-1,False,False
105,03/22/2021 10:59:43.874,-1,-1,False,False
106,03/22/2021 10:59:43.887,-1,-1,False,False
107,03/22/2021 10:59:43.899,-1,-1,False,False
108,03/22/2021 10:59:43.912,-1,-1,False,False
109,03/22/2021 10:59:43.929,-1,-1,False,False
110,03/22/2021 10:59:43.942,-1,-1,False,False
111,03/22/2021 10:59:43.955,-1,-1,False,False
112,03/22/2021 10:59:43.968,-1,-1,False,False
113,03/22/2021 10:59:43.980,-1,-1,False,False
114,03/22/2021 10:59:43.993,-1,-1,False,False
115,03/22/2021 10:59:44.006,-1,-1,False,False
116,03/22/2021 10:59:44.019,-1,-1,False,False
117,03/22/2021 10:59:44.032,-1,-1,False,False
118,03/22/2021 10:59:44.045,-1,-1,False,False
119,03/22/2021 10:59:44.060,-1,-1,False,False
120,03/22/2021 10:59:44.074,-1,-1,False,False
121,03/22/2021 10:59:44.086,-1,-1,False,False
122,03/22/2021 10:59:44.097,-1,-1,False,False
123,03/22/2021 10:59:44.111,-1,-1,False,False
124,03/22/2021 10:59:44.123,-1,-1,False,False
125,03/22/2021 10:59:44.135,-1,-1,False,False
126,03/22/2021 10:59:44.153,-1,-1,False,False
127,03/22/2021 10:59:44.175,-1,-1,False,False
128,03/22/2021 10:59:44.198,-1,-1,False,False
129,03/22/2021 10:59:44.220,-1,-1,False,False
130,03/22/2021 10:59:44.244,-1,-1,False,False
131,03/22/2021 10:59:44.264,-1,-1,False,False
132,03/22/2021 10:59:44.286,-1,-1,False,False
133,03/22/2021 10:59:44.309,-1,-1,False,False
134,03/22/2021 10:59:44.331,-1,-1,False,False
135,03/22/2021 10:59:44.353,-1,-1,False,False
136,03/22/2021 10:59:44.375,-1,-1,False,False
137,03/22/2021 10:59:44.398,-1,-1,False,False
138,03/22/2021 10:59:44.421,-1,-1,False,False
139,03/22/2021 10:59:44.443,-1,-1,False,False
140,03/22/2021 10:59:44.465,-1,-1,False,False
141,03/22/2021 10:59:44.487,-1,-1,False,False
142,03/22/2021 10:59:44.510,-1,-1,False,False
143,03/22/2021 10:59:44.531,-1,-1,False,False
144,03/22/2021 10:59:44.553,-1,-1,False,False
145,03/22/2021 10:59:44.575,-1,-1,False,False
146,03/22/2021 10:59:44.597,-1,-1,False,False
147,03/22/2021 10:59:44.619,-1,-1,False,False
148,03/22/2021 10:59:44.631,-1,-1,False,False
149,03/22/2021 10:59:44.644,-1,-1,False,False
150,03/22/2021 10:59:44.655,-1,-1,False,False
151,03/22/2021 10:59:44.668,-1,-1,False,False
152,03/22/2021 10:59:44.680,-1,-1,False,False
153,03/22/2021 10:59:44.692,-1,-1,False,False
154,03/22/2021 10:59:44.704,-1,-1,False,False
155,03/22/2021 10:59:44.716,-1,-1,False,False
156,03/22/2021 10:59:44.728,-1,-1,False,False
157,03/22/2021 10:59:44.741,-1,-1,False,False
158,03/22/2021 10:59:44.753,-1,-1,False,False
159,03/22/2021 10:59:44.766,-1,-1,False,False
160,03/22/2021 10:59:44.778,-1,-1,False,False
161,03/22/2021 10:59:44.791,-1,-1,False,False
162,03/22/2021 10:59:44.804,-1,-1,False,False
163,03/22/2021 10:59:44.816,-1,-1,False,False
164,03/22/2021 10:59:44.829,-1,-1,False,False
165,03/22/2021 10:59:44.841,-1,-1,False,False
166,03/22/2021 10:59:44.853,-1,-1,False,False
167,03/22/2021 10:59:44.865,-1,-1,False,False
168,03/22/2021 10:59:44.878,-1,-1,False,False
169,03/22/2021 10:59:44.892,-1,-1,False,False
170,03/22/2021 10:59:44.904,-1,-1,False,False
171,03/22/2021 10:59:44.917,-1,-1,False,False
172,03/22/2021 10:59:44.930,-1,-1,False,False
173,03/22/2021 10:59:44.942,-1,-1,False,False
174,03/22/2021 10:59:44.955,-1,-1,False,False
175,03/22/2021 10:59:44.967,-1,-1,False,False
176,03/22/2021 10:59:44.979,-1,-1,False,False
177,03/22/2021 10:59:44.991,-1,-1,False,False
178,03/22/2021 10:59:45.004,-1,-1,False,False
179,03/22/2021 10:59:45.016,-1,-1,False,False
180,03/22/2021 10:59:45.027,-1,-1,False,False
181,03/22/2021 10:59:45.042,-1,-1,False,False
182,03/22/2021 10:59:45.066,-1,-1,False,False
183,03/22/2021 10:59:45.087,-1,-1,False,False
184,03/22/2021 10:59:45.108,-1,-1,False,False
185,03/22/2021 10:59:45.130,-1,-1,False,False
186,03/22/2021 10:59:45.153,-1,-1,False,False
187,03/22/2021 10:59:45.175,-1,-1,False,False
188,03/22/2021 10:59:45.199,-1,-1,False,False
189,03/22/2021 10:59:45.220,-1,-1,False,False
190,03/22/2021 10:59:45.242,-1,-1,False,False
191,03/22/2021 10:59:45.263,-1,-1,False,False
192,03/22/2021 10:59:45.286,-1,-1,False,False
193,03/22/2021 10:59:45.308,-1,-1,False,False
194,03/22/2021 10:59:45.333,-1,-1,False,False
195,03/22/2021 10:59:45.353,-1,-1,False,False
196,03/22/2021 10:59:45.376,-1,-1,False,False
197,03/22/2021 10:59:45.398,-1,-1,False,False
198,03/22/2021 10:59:45.420,-1,-1,False,False
199,03/22/2021 10:59:45.442,-1,-1,False,False
200,03/22/2021 10:59:45.465,-1,-1,False,False
201,03/22/2021 10:59:45.486,-1,-1,False,False
202,03/22/2021 10:59:45.509,-1,-1,False,False
203,03/22/2021 10:59:45.522,-1,-1,False,False
204,03/22/2021 10:59:45.533,-1,-1,False,False
205,03/22/2021 10:59:45.545,-1,-1,False,False
206,03/22/2021 10:59:45.557,-1,-1,False,False
207,03/22/2021 10:59:45.569,-1,-1,False,False
208,03/22/2021 10:59:45.581,-1,-1,False,False
209,03/22/2021 10:59:45.593,-1,-1,False,False
210,03/22/2021 10:59:45.606,-1,-1,False,False
211,03/22/2021 10:59:45.617,-1,-1,False,False
212,03/22/2021 10:59:45.630,-1,-1,False,False
213,03/22/2021 10:59:45.642,-1,-1,False,False
214,03/22/2021 10:59:45.654,-1,-1,False,False
215,03/22/2021 10:59:45.667,-1,-1,False,False
216,03/22/2021 10:59:45.679,-1,-1,False,False
217,03/22/2021 10:59:45.693,-1,-1,False,False
218,03/22/2021 10:59:45.705,-1,-1,False,False
219,03/22/2021 10:59:45.717,-1,-1,False,False
220,03/22/2021 10:59:45.729,-1,-1,False,False
221,03/22/2021 10:59:45.741,-1,-1,False,False
222,03/22/2021 10:59:45.753,-1,-1,False,False
223,03/22/2021 10:59:45.765,-1,-1,False,False
224,03/22/2021 10:59:45.777,-1,-1,False,False
225,03/22/2021 10:59:45.789,-1,-1,False,False
226,03/22/2021 10:59:45.801,-1,-1,False,False
227,03/22/2021 10:59:45.814,-1,-1,False,False
228,03/22/2021 10:59:45.827,-1,-1,False,False
229,03/22/2021 10:59:45.839,-1,-1,False,False
230,03/22/2021 10:59:45.851,-1,-1,False,False
231,03/22/2021 10:59:45.863,-1,-1,False,False
232,03/22/2021 10:59:45.875,-1,-1,False,False
233,03/22/2021 10:59:45.887,-1,-1,False,False
234,03/22/2021 10:59:45.899,-1,-1,False,False
235,03/22/2021 10:59:45.920,-1,-1,False,False
236,03/22/2021 10:59:45.942,-1,-1,False,False
237,03/22/2021 10:59:45.965,-1,-1,False,False
238,03/22/2021 10:59:45.986,-1,-1,False,False
239,03/22/2021 10:59:46.008,-1,-1,False,False
240,03/22/2021 10:59:46.030,-1,-1,False,False
241,03/22/2021 10:59:46.052,-1,-1,False,False
242,03/22/2021 10:59:46.076,-1,-1,False,False
243,03/22/2021 10:59:46.097,-1,-1,False,False
244,03/22/2021 10:59:46.119,-1,-1,False,False
245,03/22/2021 10:59:46.142,-1,-1,False,False
246,03/22/2021 10:59:46.166,-1,-1,False,False
247,03/22/2021 10:59:46.186,-1,-1,False,False
248,03/22/2021 10:59:46.209,-1,-1,False,False
249,03/22/2021 10:59:46.231,-1,-1,False,False
250,03/22/2021 10:59:46.253,-1,-1,False,False
251,03/22/2021 10:59:46.276,-1,-1,False,False
252,03/22/2021 10:59:46.298,-1,-1,False,False
253,03/22/2021 10:59:46.320,-1,-1,False,False
254,03/22/2021 10:59:46.342,-1,-1,False,False
255,03/22/2021 10:59:46.364,-1,-1,False,False
256,03/22/2021 10:59:46.376,-1,-1,False,False
257,03/22/2021 10:59:46.388,-1,-1,False,False
258,03/22/2021 10:59:46.399,-1,-1,False,False
259,03/22/2021 10:59:46.410,-1,-1,False,False
260,03/22/2021 10:59:46.421,-1,-1,False,False
261,03/22/2021 10:59:46.433,-1,-1,False,False
262,03/22/2021 10:59:46.445,-1,-1,False,False
263,03/22/2021 10:59:46.457,-1,-1,False,False
264,03/22/2021 10:59:46.470,-1,-1,False,False
265,03/22/2021 10:59:46.482,-1,-1,False,False
266,03/22/2021 10:59:46.494,-1,-1,False,False
267,03/22/2021 10:59:46.506,-1,-1,False,False
268,03/22/2021 10:59:46.518,-1,-1,False,False
269,03/22/2021 10:59:46.531,-1,-1,False,False
270,03/22/2021 10:59:46.545,-1,-1,False,False
271,03/22/2021 10:59:46.557,-1,-1,False,False
272,03/22/2021 10:59:46.569,-1,-1,False,False
273,03/22/2021 10:59:46.581,-1,-1,False,False
274,03/22/2021 10:59:46.593,-1,-1,False,False
275,03/22/2021 10:59:46.605,-1,-1,False,False
276,03/22/2021 10:59:46.617,-1,-1,False,False
277,03/22/2021 10:59:46.630,-1,-1,False,False
278,03/22/2021 10:59:46.642,-1,-1,False,False
279,03/22/2021 10:59:46.656,-1,-1,False,False
280,03/22/2021 10:59:46.669,-1,-1,False,False
281,03/22/2021 10:59:46.682,-1,-1,False,False
282,03/22/2021 10:59:46.695,-1,-1,False,False
283,03/22/2021 10:59:46.707,-1,-1,False,False
284,03/22/2021 10:59:46.719,-1,-1,False,False
285,03/22/2021 10:59:46.730,-1,-1,False,False
286,03/22/2021 10:59:46.748,-1,-1,False,False
287,03/22/2021 10:59:46.759,-1,-1,False,False
288,03/22/2021 10:59:46.775,-1,-1,False,False
289,03/22/2021 10:59:46.796,-1,-1,False,False
290,03/22/2021 10:59:46.821,-1,-1,False,False
291,03/22/2021 10:59:46.841,-1,-1,False,False
292,03/22/2021 10:59:46.864,-1,-1,False,False
293,03/22/2021 10:59:46.887,-1,-1,False,False
294,03/22/2021 10:59:46.908,-1,-1,False,False
295,03/22/2021 10:59:46.931,-1,-1,False,False
296,03/22/2021 10:59:46.952,-1,-1,False,False
297,03/22/2021 10:59:46.974,-1,-1,False,False
298,03/22/2021 10:59:46.996,-1,-1,False,False
299,03/22/2021 10:59:47.019,-1,-1,False,False
300,03/22/2021 10:59:47.041,-1,-1,False,False
301,03/22/2021 10:59:47.064,-1,-1,False,False
302,03/22/2021 10:59:47.086,-1,-1,False,False
303,03/22/2021 10:59:47.108,-1,-1,False,False
304,03/22/2021 10:59:47.130,-1,-1,False,False
305,03/22/2021 10:59:47.153,-1,-1,False,False
306,03/22/2021 10:59:47.176,-1,-1,False,False
307,03/22/2021 10:59:47.197,-1,-1,False,False
308,03/22/2021 10:59:47.219,-1,-1,False,False
309,03/22/2021 10:59:47.242,-1,-1,False,False
310,03/22/2021 10:59:47.254,-1,-1,False,False
311,03/22/2021 10:59:47.266,-1,-1,False,False
312,03/22/2021 10:59:47.278,-1,-1,False,False
313,03/22/2021 10:59:47.290,-1,-1,False,False
314,03/22/2021 10:59:47.302,-1,-1,False,False
315,03/22/2021 10:59:47.313,-1,-1,False,False
316,03/22/2021 10:59:47.326,-1,-1,False,False
317,03/22/2021 10:59:47.338,-1,-1,False,False
318,03/22/2021 10:59:47.351,-1,-1,False,False
319,03/22/2021 10:59:47.364,-1,-1,False,False
320,03/22/2021 10:59:47.377,-1,-1,False,False
321,03/22/2021 10:59:47.389,-1,-1,False,False
322,03/22/2021 10:59:47.402,-1,-1,False,False
323,03/22/2021 10:59:47.414,-1,-1,False,False
324,03/22/2021 10:59:47.426,-1,-1,False,False
325,03/22/2021 10:59:47.438,-1,-1,False,False
326,03/22/2021 10:59:47.450,-1,-1,False,False
327,03/22/2021 10:59:47.462,-1,-1,False,False
328,03/22/2021 10:59:47.474,-1,-1,False,False
329,03/22/2021 10:59:47.486,-1,-1,False,False
330,03/22/2021 10:59:47.498,-1,-1,False,False
331,03/22/2021 10:59:47.509,-1,-1,False,False
332,03/22/2021 10:59:47.521,-1,-1,False,False
333,03/22/2021 10:59:47.533,-1,-1,False,False
334,03/22/2021 10:59:47.545,-1,-1,False,False
335,03/22/2021 10:59:47.558,-1,-1,False,False
336,03/22/2021 10:59:47.570,-1,-1,False,False
337,03/22/2021 10:59:47.584,-1,-1,False,False
338,03/22/2021 10:59:47.598,-1,-1,False,False
339,03/22/2021 10:59:47.610,-1,-1,False,False
340,03/22/2021 10:59:47.623,-1,-1,False,False
341,03/22/2021 10:59:47.641,-1,-1,False,False
342,03/22/2021 10:59:47.664,-1,-1,False,False
343,03/22/2021 10:59:47.685,-1,-1,False,False
344,03/22/2021 10:59:47.708,-1,-1,False,False
345,03/22/2021 10:59:47.729,-1,-1,False,False
346,03/22/2021 10:59:47.751,-1,-1,False,False
347,03/22/2021 10:59:47.775,-1,-1,False,False
348,03/22/2021 10:59:47.796,-1,-1,False,False
349,03/22/2021 10:59:47.819,-1,-1,False,False
350,03/22/2021 10:59:47.841,-1,-1,False,False
351,03/22/2021 10:59:47.864,-1,-1,False,False
352,03/22/2021 10:59:47.886,-1,-1,False,False
353,03/22/2021 10:59:47.908,-1,-1,False,False
354,03/22/2021 10:59:47.929,-1,-1,False,False
355,03/22/2021 10:59:47.951,-1,-1,False,False
356,03/22/2021 10:59:47.975,-1,-1,False,False
357,03/22/2021 10:59:47.996,-1,-1,False,False
358,03/22/2021 10:59:48.020,-1,-1,False,False
359,03/22/2021 10:59:48.042,-1,-1,False,False
360,03/22/2021 10:59:48.064,-1,-1,False,False
361,03/22/2021 10:59:48.086,-1,-1,False,False
362,03/22/2021 10:59:48.100,-1,-1,False,False
363,03/22/2021 10:59:48.113,-1,-1,False,False
364,03/22/2021 10:59:48.125,-1,-1,False,False
365,03/22/2021 10:59:48.137,-1,-1,False,False
366,03/22/2021 10:59:48.149,-1,-1,False,False
367,03/22/2021 10:59:48.162,-1,-1,False,False
368,03/22/2021 10:59:48.175,-1,-1,False,False
369,03/22/2021 10:59:48.187,-1,-1,False,False
370,03/22/2021 10:59:48.199,-1,-1,False,False
371,03/22/2021 10:59:48.211,-1,-1,False,False
372,03/22/2021 10:59:48.223,-1,-1,False,False
373,03/22/2021 10:59:48.235,-1,-1,False,False
374,03/22/2021 10:59:48.247,-1,-1,False,False
375,03/22/2021 10:59:48.259,-1,-1,False,False
376,03/22/2021 10:59:48.272,-1,-1,False,False
377,03/22/2021 10:59:48.284,-1,-1,False,False
378,03/22/2021 10:59:48.296,-1,-1,False,False
379,03/22/2021 10:59:48.309,-1,-1,False,False
380,03/22/2021 10:59:48.321,-1,-1,False,False
381,03/22/2021 10:59:48.333,-1,-1,False,False
382,03/22/2021 10:59:48.345,-1,-1,False,False
383,03/22/2021 10:59:48.358,-1,-1,False,False
384,03/22/2021 10:59:48.371,-1,-1,False,False
385,03/22/2021 10:59:48.384,-1,-1,False,False
386,03/22/2021 10:59:48.396,-1,-1,False,False
387,03/22/2021 10:59:48.408,-1,-1,False,False
388,03/22/2021 10:59:48.420,-1,-1,False,False
389,03/22/2021 10:59:48.433,-1,-1,False,False
390,03/22/2021 10:59:48.452,-1,-1,False,False
391,03/22/2021 10:59:48.475,-1,-1,False,False
392,03/22/2021 10:59:48.497,-1,-1,False,False
393,03/22/2021 10:59:48.518,-1,-1,False,False
394,03/22/2021 10:59:48.540,-1,-1,False,False
395,03/22/2021 10:59:48.563,-1,-1,False,False
396,03/22/2021 10:59:48.585,-1,-1,False,False
397,03/22/2021 10:59:48.608,-1,-1,False,False
398,03/22/2021 10:59:48.629,-1,-1,False,False
399,03/22/2021 10:59:48.652,-1,-1,False,False
400,03/22/2021 10:59:48.674,-1,-1,False,False
401,03/22/2021 10:59:48.696,-1,-1,False,False
402,03/22/2021 10:59:48.719,-1,-1,False,False
403,03/22/2021 10:59:48.741,-1,-1,False,False
404,03/22/2021 10:59:48.763,-1,-1,False,False
405,03/22/2021 10:59:48.786,-1,-1,False,False
406,03/22/2021 10:59:48.807,-1,-1,False,False
407,03/22/2021 10:59:48.830,-1,-1,False,False
408,03/22/2021 10:59:48.853,-1,-1,False,False
409,03/22/2021 10:59:48.875,-1,-1,False,False
410,03/22/2021 10:59:48.895,-1,-1,False,False
411,03/22/2021 10:59:48.907,-1,-1,False,False
412,03/22/2021 10:59:48.919,-1,-1,False,False
413,03/22/2021 10:59:48.932,-1,-1,False,False
414,03/22/2021 10:59:48.944,-1,-1,False,False
415,03/22/2021 10:59:48.956,-1,-1,False,False
416,03/22/2021 10:59:48.968,-1,-1,False,False
417,03/22/2021 10:59:48.980,-1,-1,False,False
418,03/22/2021 10:59:48.992,-1,-1,False,False
419,03/22/2021 10:59:49.004,-1,-1,False,False
420,03/22/2021 10:59:49.016,-1,-1,False,False
421,03/22/2021 10:59:49.028,-1,-1,False,False
422,03/22/2021 10:59:49.040,-1,-1,False,False
423,03/22/2021 10:59:49.053,-1,-1,False,False
424,03/22/2021 10:59:49.066,-1,-1,False,False
425,03/22/2021 10:59:49.079,-1,-1,False,False
426,03/22/2021 10:59:49.092,-1,-1,False,False
427,03/22/2021 10:59:49.105,-1,-1,False,False
428,03/22/2021 10:59:49.117,-1,-1,False,False
429,03/22/2021 10:59:49.130,-1,-1,False,False
430,03/22/2021 10:59:49.143,-1,-1,False,False
431,03/22/2021 10:59:49.155,-1,-1,False,False
432,03/22/2021 10:59:49.167,-1,-1,False,False
433,03/22/2021 10:59:49.181,-1,-1,False,False
434,03/22/2021 10:59:49.194,-1,-1,False,False
435,03/22/2021 10:59:49.206,-1,-1,False,False
436,03/22/2021 10:59:49.218,-1,-1,False,False
437,03/22/2021 10:59:49.230,-1,-1,False,False
438,03/22/2021 10:59:49.245,-1,-1,False,False
439,03/22/2021 10:59:49.257,-1,-1,False,False
440,03/22/2021 10:59:49.270,-1,-1,False,False
441,03/22/2021 10:59:49.282,-1,-1,False,False
442,03/22/2021 10:59:49.293,-1,-1,False,False
443,03/22/2021 10:59:49.307,-1,-1,False,False
444,03/22/2021 10:59:49.329,-1,-1,False,False
445,03/22/2021 10:59:49.351,-1,-1,False,False
446,03/22/2021 10:59:49.374,-1,-1,False,False
447,03/22/2021 10:59:49.396,-1,-1,False,False
448,03/22/2021 10:59:49.419,-1,-1,False,False
449,03/22/2021 10:59:49.440,-1,-1,False,False
450,03/22/2021 10:59:49.463,-1,-1,False,False
451,03/22/2021 10:59:49.484,-1,-1,False,False
452,03/22/2021 10:59:49.506,-1,-1,False,False
453,03/22/2021 10:59:49.529,-1,-1,False,False
454,03/22/2021 10:59:49.552,-1,-1,False,False
455,03/22/2021 10:59:49.573,-1,-1,False,False
456,03/22/2021 10:59:49.596,-1,-1,False,False
457,03/22/2021 10:59:49.619,-1,-1,False,False
458,03/22/2021 10:59:49.640,-1,-1,False,False
459,03/22/2021 10:59:49.663,-1,-1,False,False
460,03/22/2021 10:59:49.685,-1,-1,False,False
461,03/22/2021 10:59:49.707,-1,-1,False,False
462,03/22/2021 10:59:49.735,-1,-1,False,False
463,03/22/2021 10:59:49.751,-1,-1,False,False
464,03/22/2021 10:59:49.763,-1,-1,False,False
465,03/22/2021 10:59:49.776,-1,-1,False,False
466,03/22/2021 10:59:49.789,-1,-1,False,False
467,03/22/2021 10:59:49.802,-1,-1,False,False
468,03/22/2021 10:59:49.813,-1,-1,False,False
469,03/22/2021 10:59:49.825,-1,-1,False,False
470,03/22/2021 10:59:49.839,-1,-1,False,False
471,03/22/2021 10:59:49.862,-1,-1,False,False
472,03/22/2021 10:59:49.878,-1,-1,False,False
473,03/22/2021 10:59:49.896,-1,-1,False,False
474,03/22/2021 10:59:49.916,-1,-1,False,False
475,03/22/2021 10:59:49.931,-1,-1,False,False
476,03/22/2021 10:59:49.953,-1,-1,False,False
477,03/22/2021 10:59:49.967,-1,-1,False,False
478,03/22/2021 10:59:49.989,-1,-1,False,False
479,03/22/2021 10:59:50.002,-1,-1,False,False
480,03/22/2021 10:59:50.017,-1,-1,False,False
481,03/22/2021 10:59:50.034,-1,-1,False,False
482,03/22/2021 10:59:50.049,-1,-1,False,False
483,03/22/2021 10:59:50.065,-1,-1,False,False
484,03/22/2021 10:59:50.078,-1,-1,False,False
485,03/22/2021 10:59:50.095,-1,-1,False,False
486,03/22/2021 10:59:50.107,-1,-1,False,False
487,03/22/2021 10:59:50.118,-1,-1,False,False
488,03/22/2021 10:59:50.129,-1,-1,False,False
489,03/22/2021 10:59:50.140,-1,-1,False,False
490,03/22/2021 10:59:50.151,-1,-1,False,False
491,03/22/2021 10:59:50.162,-1,-1,False,False
492,03/22/2021 10:59:50.174,-1,-1,False,False
493,03/22/2021 10:59:50.185,-1,-1,False,False
494,03/22/2021 10:59:50.206,-1,-1,False,False
495,03/22/2021 10:59:50.228,-1,-1,False,False
496,03/22/2021 10:59:50.250,-1,-1,False,False
497,03/22/2021 10:59:50.275,-1,-1,False,False
498,03/22/2021 10:59:50.295,-1,-1,False,False
499,03/22/2021 10:59:50.318,-1,-1,False,False
500,03/22/2021 10:59:50.340,-1,-1,False,False
501,03/22/2021 10:59:50.362,-1,-1,False,False
502,03/22/2021 10:59:50.386,-1,-1,False,False
503,03/22/2021 10:59:50.407,-1,-1,False,False
504,03/22/2021 10:59:50.429,-1,-1,False,False
505,03/22/2021 10:59:50.451,-1,-1,False,False
506,03/22/2021 10:59:50.473,-1,-1,False,False
507,03/22/2021 10:59:50.496,-1,-1,False,False
508,03/22/2021 10:59:50.518,-1,-1,False,False
509,03/22/2021 10:59:50.541,-1,-1,False,False
510,03/22/2021 10:59:50.562,-1,-1,False,False
511,03/22/2021 10:59:50.584,-1,-1,False,False
512,03/22/2021 10:59:50.606,-1,-1,False,False
513,03/22/2021 10:59:50.629,-1,-1,False,False
514,03/22/2021 10:59:50.650,-1,-1,False,False
515,03/22/2021 10:59:50.673,-1,-1,False,False
